age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
27.00,Male,Education,7.04,Instagram,75.00,5.74,7.82,8.16,4.00,7.97,1.53,8.00,FALSE,FALSE,0.00,18.00,16.30,6.12
27.00,Male,Finance,3.25,Facebook,58.00,4.05,3.89,3.59,6.00,7.86,1.80,1.00,FALSE,FALSE,2.00,2.00,28.74,
45.00,Male,Health,3.50,TikTok,54.00,6.74,6.02,5.33,4.00,6.66,0.18,6.00,FALSE,TRUE,0.00,4.00,0.83,5.94
53.00,Female,Student,3.11,Instagram,60.00,5.85,2.02,2.00,2.00,6.39,,3.00,FALSE,FALSE,4.00,16.00,14.50,
27.00,Female,Student,0.00,TikTok,62.00,7.18,2.10,1.29,8.00,6.47,1.00,7.00,TRUE,FALSE,0.00,14.00,9.58,
52.00,Male,Finance,3.42,Facebook,64.00,6.09,5.27,4.36,3.00,4.12,0.73,5.00,TRUE,TRUE,2.00,7.00,19.91,
52.00,Female,Unemployed,0.00,Facebook,60.00,10.98,5.89,4.84,8.00,7.74,0.63,1.00,FALSE,FALSE,3.00,22.00,0.00,5.15
54.00,Male,Student,7.28,Telegram,54.00,5.27,7.93,6.91,10.00,5.37,0.00,3.00,TRUE,FALSE,2.00,24.00,12.69,8.25
37.00,Female,Student,0.19,Telegram,62.00,6.04,5.05,5.12,1.00,9.35,2.12,6.00,FALSE,TRUE,5.00,9.00,6.60,6.55
30.00,Male,IT,4.20,Facebook,54.00,7.51,7.10,6.41,6.00,5.23,0.40,9.00,TRUE,FALSE,2.00,31.00,15.34,6.37
28.00,Male,Student,4.55,TikTok,62.00,10.37,6.57,6.16,9.00,8.01,0.70,3.00,TRUE,TRUE,2.00,0.00,9.47,7.12
62.00,Other,Finance,5.69,Twitter,60.00,9.23,7.18,6.46,3.00,6.43,1.68,10.00,TRUE,FALSE,2.00,8.00,7.74,7.37
36.00,Female,Health,5.67,TikTok,48.00,8.31,3.06,3.11,6.00,5.80,,4.00,FALSE,FALSE,0.00,0.00,15.99,4.74
45.00,Female,Education,1.02,Instagram,65.00,5.52,2.95,2.62,9.00,6.28,1.03,4.00,FALSE,FALSE,1.00,10.00,0.00,2.69
55.00,Male,Education,0.00,TikTok,64.00,7.93,6.38,5.93,7.00,8.50,1.33,6.00,FALSE,FALSE,1.00,24.00,0.08,6.55
62.00,Male,Health,15.01,TikTok,61.00,6.39,2.27,2.06,10.00,7.74,1.09,8.00,FALSE,FALSE,1.00,8.00,13.08,3.76
36.00,Female,Finance,2.80,Twitter,67.00,7.94,8.61,8.01,4.00,5.81,1.51,7.00,TRUE,FALSE,0.00,6.00,4.26,8.44
54.00,Male,Finance,5.71,Facebook,68.00,9.70,3.14,2.93,5.00,6.13,1.89,10.00,FALSE,TRUE,2.00,14.00,9.15,0.42
48.00,Female,Finance,2.01,TikTok,61.00,5.42,2.38,2.12,4.00,7.12,0.72,9.00,TRUE,FALSE,3.00,3.00,8.62,1.45
45.00,Male,IT,1.11,TikTok,45.00,11.62,2.67,1.99,9.00,8.04,1.83,9.00,TRUE,FALSE,1.00,25.00,7.60,
53.00,Male,Finance,0.57,Facebook,61.00,5.89,8.85,7.32,7.00,5.95,1.20,6.00,FALSE,FALSE,6.00,14.00,17.37,9.01
61.00,Male,Education,7.60,Telegram,62.00,7.93,5.85,6.38,6.00,4.43,1.14,8.00,FALSE,FALSE,2.00,10.00,3.14,6.93
55.00,Female,Health,2.25,Instagram,51.00,4.23,6.08,5.89,5.00,6.68,0.21,10.00,FALSE,FALSE,1.00,25.00,2.56,4.77
36.00,Female,Unemployed,3.99,Twitter,52.00,6.25,3.68,3.85,4.00,6.00,0.00,9.00,FALSE,TRUE,1.00,23.00,4.28,2.49
59.00,Female,IT,5.25,Facebook,54.00,10.40,2.89,2.49,4.00,6.78,1.09,6.00,FALSE,FALSE,3.00,18.00,5.38,2.66
18.00,Female,Finance,3.22,Twitter,58.00,4.90,6.63,5.47,8.00,6.05,1.23,8.00,FALSE,FALSE,0.00,23.00,8.54,6.59
40.00,Male,IT,4.81,Telegram,57.00,5.74,5.57,4.85,2.00,5.30,1.10,1.00,TRUE,FALSE,3.00,11.00,14.15,6.58
45.00,Female,Student,2.21,Telegram,54.00,11.48,7.11,5.71,10.00,8.96,0.18,8.00,FALSE,FALSE,4.00,22.00,6.82,
64.00,Female,Student,4.01,Twitter,69.00,10.34,3.32,3.27,4.00,5.17,1.13,5.00,TRUE,TRUE,0.00,22.00,10.70,3.22
56.00,Female,Unemployed,3.73,Facebook,61.00,6.97,4.59,3.98,3.00,6.85,1.41,10.00,FALSE,TRUE,2.00,23.00,0.00,5.71
42.00,Female,Unemployed,3.02,Facebook,56.00,6.22,7.60,7.44,5.00,5.11,0.00,9.00,FALSE,TRUE,2.00,10.00,7.71,7.77
23.00,Female,Health,6.06,Twitter,47.00,5.12,4.68,3.87,4.00,6.07,0.65,10.00,FALSE,TRUE,2.00,18.00,19.80,4.18
36.00,Female,Student,0.00,Facebook,72.00,4.95,3.75,2.73,3.00,7.71,1.42,4.00,FALSE,FALSE,4.00,10.00,5.70,0.74
42.00,Female,Student,0.00,Facebook,60.00,5.79,4.44,3.63,2.00,7.47,1.79,7.00,FALSE,FALSE,0.00,9.00,4.25,2.94
52.00,Male,Student,5.59,Twitter,53.00,8.74,6.36,5.96,5.00,5.35,1.33,5.00,FALSE,FALSE,3.00,31.00,11.91,7.30
18.00,Male,Student,3.31,Telegram,51.00,1.04,2.79,2.81,5.00,6.45,0.66,3.00,FALSE,FALSE,4.00,3.00,25.98,3.30
18.00,Male,Education,2.44,Telegram,57.00,5.05,4.49,3.27,3.00,4.81,0.00,4.00,FALSE,FALSE,1.00,15.00,13.28,1.68
25.00,Female,Unemployed,0.39,Facebook,65.00,8.30,2.94,3.10,3.00,3.48,0.96,5.00,FALSE,FALSE,2.00,24.00,0.00,2.37
56.00,Male,Student,3.85,Telegram,70.00,9.26,7.78,7.72,4.00,8.32,1.42,9.00,FALSE,FALSE,2.00,10.00,11.55,8.41
64.00,Male,Finance,5.96,Facebook,60.00,7.21,5.27,4.80,7.00,6.30,0.47,6.00,FALSE,FALSE,1.00,26.00,1.39,2.53
60.00,Male,Unemployed,4.48,Telegram,68.00,8.31,3.60,2.97,4.00,6.33,1.15,4.00,FALSE,FALSE,2.00,7.00,9.43,2.09
26.00,Other,IT,4.10,Facebook,66.00,7.80,3.44,3.58,6.00,6.77,0.95,9.00,FALSE,FALSE,1.00,3.00,8.42,4.07
22.00,Female,Health,1.06,Twitter,43.00,4.67,2.59,2.79,6.00,7.34,1.54,2.00,TRUE,TRUE,4.00,23.00,10.94,2.94
21.00,Female,Unemployed,2.05,Instagram,61.00,6.81,2.92,2.67,5.00,7.95,1.76,1.00,TRUE,TRUE,1.00,28.00,17.03,1.75
61.00,Male,IT,1.06,Telegram,71.00,10.10,4.90,4.25,9.00,7.18,0.66,9.00,FALSE,FALSE,2.00,16.00,8.82,5.06
18.00,Female,Education,0.16,Instagram,52.00,8.19,5.74,5.74,10.00,6.37,0.69,1.00,FALSE,FALSE,1.00,5.00,6.12,
47.00,Male,Student,7.78,Twitter,54.00,6.97,7.89,6.50,5.00,6.53,1.60,6.00,FALSE,FALSE,3.00,15.00,19.10,7.63
62.00,Male,Health,1.28,Telegram,66.00,7.04,3.18,2.98,2.00,6.14,,8.00,FALSE,FALSE,1.00,18.00,11.74,3.79
18.00,Female,Student,0.28,Instagram,62.00,6.47,2.82,3.26,5.00,5.95,0.00,5.00,FALSE,TRUE,1.00,4.00,17.34,3.77
20.00,Female,Student,7.40,Instagram,64.00,5.23,6.98,7.20,9.00,9.27,0.54,8.00,FALSE,FALSE,2.00,22.00,7.29,7.92
35.00,Female,Health,6.01,Instagram,68.00,8.80,7.38,5.87,9.00,5.52,1.95,6.00,FALSE,TRUE,0.00,27.00,8.66,5.66
42.00,Female,Finance,1.35,Twitter,58.00,11.14,5.87,5.58,1.00,5.45,0.08,9.00,TRUE,FALSE,4.00,8.00,13.65,6.36
65.00,Male,Education,0.32,Telegram,65.00,7.62,5.53,4.66,8.00,6.84,,2.00,TRUE,FALSE,4.00,28.00,0.54,5.32
37.00,Male,Student,1.54,TikTok,67.00,7.88,3.91,3.33,10.00,5.02,0.39,4.00,FALSE,FALSE,1.00,16.00,13.46,5.32
48.00,Male,Unemployed,1.10,Telegram,54.00,6.34,5.81,4.73,8.00,8.71,1.86,7.00,FALSE,FALSE,1.00,5.00,13.78,4.84
47.00,Male,Health,8.29,TikTok,54.00,7.92,6.79,6.61,8.00,7.41,1.36,7.00,TRUE,FALSE,0.00,20.00,22.56,
33.00,Male,Education,4.16,Facebook,61.00,7.19,2.17,1.26,8.00,5.92,0.00,7.00,FALSE,FALSE,1.00,6.00,12.68,1.83
19.00,Male,Education,3.08,Telegram,65.00,9.98,5.48,4.91,5.00,5.35,1.25,9.00,FALSE,FALSE,2.00,29.00,20.74,5.52
27.00,Male,IT,0.91,Instagram,58.00,6.69,7.89,7.56,8.00,5.81,1.10,5.00,FALSE,FALSE,0.00,27.00,13.03,5.84
24.00,Male,Health,3.15,Instagram,62.00,7.60,8.65,8.13,4.00,6.53,1.54,6.00,TRUE,FALSE,5.00,17.00,17.93,7.67
59.00,Female,Health,2.51,Telegram,63.00,7.87,8.96,9.03,2.00,7.64,1.57,5.00,TRUE,FALSE,1.00,15.00,7.01,8.62
34.00,Male,Health,1.92,TikTok,56.00,6.05,4.40,3.37,4.00,5.35,0.35,2.00,FALSE,FALSE,1.00,3.00,10.61,
54.00,Female,Education,7.86,Facebook,67.00,11.32,4.51,4.45,7.00,4.57,0.00,5.00,TRUE,FALSE,1.00,7.00,6.40,3.85
28.00,Female,Education,2.03,Instagram,65.00,10.04,8.96,7.66,6.00,5.45,0.81,10.00,TRUE,TRUE,1.00,2.00,0.00,7.68
19.00,Female,Unemployed,1.62,Telegram,63.00,6.02,3.62,2.40,8.00,3.97,1.20,8.00,TRUE,FALSE,2.00,21.00,8.96,2.88
41.00,Male,IT,0.00,TikTok,63.00,5.66,2.14,2.99,8.00,9.74,,6.00,FALSE,FALSE,2.00,31.00,7.47,2.93
33.00,Female,Student,1.05,TikTok,58.00,7.29,5.34,4.78,2.00,7.70,1.04,3.00,FALSE,FALSE,3.00,20.00,0.00,3.68
36.00,Male,Health,1.83,Instagram,46.00,5.49,8.03,7.77,7.00,7.06,,3.00,TRUE,FALSE,3.00,3.00,7.00,7.56
48.00,Female,IT,3.78,Telegram,61.00,6.39,3.29,2.12,8.00,7.07,1.02,4.00,TRUE,TRUE,5.00,11.00,8.19,3.01
28.00,Male,Education,0.73,Facebook,55.00,4.79,8.28,7.28,9.00,8.79,,10.00,TRUE,FALSE,2.00,30.00,20.85,7.40
23.00,Male,Unemployed,3.87,Facebook,58.00,7.62,8.43,7.09,2.00,6.52,0.08,10.00,FALSE,FALSE,2.00,26.00,13.63,7.18
23.00,Male,IT,0.97,Telegram,74.00,4.70,2.25,2.00,4.00,9.05,1.39,8.00,TRUE,TRUE,2.00,10.00,17.08,1.92
49.00,Female,Education,0.18,Telegram,68.00,4.98,2.14,2.92,4.00,4.91,,8.00,FALSE,FALSE,0.00,24.00,23.43,
56.00,Male,IT,1.49,Telegram,59.00,5.08,8.49,8.27,5.00,4.61,1.49,4.00,TRUE,FALSE,3.00,13.00,15.05,7.08
65.00,Female,Education,4.45,Twitter,55.00,7.39,8.74,8.18,8.00,5.60,,2.00,TRUE,FALSE,0.00,6.00,14.92,7.84
30.00,Male,Finance,4.21,Twitter,64.00,5.56,8.30,7.09,7.00,4.39,2.62,6.00,FALSE,FALSE,2.00,0.00,8.91,6.28
58.00,Male,Student,3.09,Instagram,58.00,6.97,4.03,2.81,8.00,7.67,1.00,1.00,TRUE,FALSE,0.00,21.00,11.35,2.78
52.00,Female,Education,6.39,Instagram,55.00,10.51,5.65,5.89,5.00,8.93,1.91,7.00,FALSE,FALSE,1.00,23.00,7.54,6.10
55.00,Female,Unemployed,5.06,TikTok,62.00,5.51,3.33,2.93,2.00,4.88,0.00,2.00,FALSE,TRUE,1.00,31.00,0.00,0.68
34.00,Male,Finance,1.70,Facebook,74.00,10.02,8.14,7.27,7.00,5.13,0.42,10.00,TRUE,FALSE,1.00,27.00,25.54,7.27
51.00,Female,Education,4.40,Facebook,60.00,4.58,7.11,5.60,3.00,5.33,1.18,1.00,TRUE,TRUE,2.00,11.00,11.74,5.85
29.00,Male,Health,2.12,Instagram,77.00,8.27,6.74,6.09,1.00,5.12,0.63,4.00,TRUE,TRUE,2.00,8.00,0.00,6.02
41.00,Male,IT,0.00,Instagram,63.00,2.75,3.40,3.41,10.00,4.64,0.08,3.00,TRUE,TRUE,0.00,1.00,11.93,
23.00,Male,IT,3.30,Twitter,54.00,7.43,4.28,4.38,3.00,7.79,1.63,3.00,TRUE,FALSE,3.00,5.00,9.09,4.33
59.00,Other,IT,3.93,Telegram,76.00,6.44,2.19,2.74,2.00,4.66,0.00,7.00,FALSE,FALSE,3.00,20.00,5.89,2.37
28.00,Female,Education,1.02,Telegram,71.00,6.55,7.97,7.55,2.00,6.91,1.57,2.00,FALSE,TRUE,2.00,24.00,11.99,8.75
65.00,Male,Health,6.13,TikTok,56.00,4.70,6.54,5.38,6.00,5.30,0.45,9.00,TRUE,FALSE,3.00,1.00,4.01,
35.00,Male,Student,3.09,Twitter,53.00,6.59,2.53,2.59,2.00,6.62,0.00,7.00,FALSE,TRUE,3.00,18.00,16.49,3.79
58.00,Male,Education,7.26,TikTok,67.00,4.33,5.70,4.97,7.00,6.15,0.67,2.00,FALSE,FALSE,3.00,16.00,9.68,5.45
38.00,Female,Finance,1.91,Telegram,58.00,5.48,3.29,3.20,3.00,6.60,1.87,9.00,TRUE,FALSE,2.00,16.00,11.46,2.40
51.00,Male,Student,2.58,Instagram,57.00,4.77,7.09,7.44,2.00,3.00,0.34,7.00,FALSE,TRUE,2.00,11.00,16.66,7.19
50.00,Female,Education,0.41,Instagram,67.00,7.87,7.55,6.56,3.00,4.77,1.66,10.00,TRUE,TRUE,1.00,16.00,8.03,6.01
65.00,Male,Health,5.88,Instagram,58.00,8.45,2.89,2.30,2.00,6.41,0.00,1.00,FALSE,FALSE,2.00,2.00,5.92,2.24
20.00,Female,Education,0.08,Instagram,57.00,4.24,2.89,3.06,2.00,5.43,0.00,4.00,FALSE,FALSE,0.00,20.00,6.39,3.22
41.00,Female,Health,4.24,Twitter,63.00,10.22,8.11,6.57,6.00,8.52,1.06,5.00,TRUE,FALSE,0.00,5.00,10.15,5.92
18.00,Female,Finance,4.33,TikTok,70.00,6.70,8.38,8.43,7.00,9.16,1.50,9.00,FALSE,FALSE,4.00,14.00,0.00,6.46
23.00,Male,Health,1.60,Facebook,58.00,6.92,4.49,3.71,5.00,6.44,2.18,0.00,FALSE,FALSE,2.00,26.00,3.53,1.75
36.00,Female,Student,15.46,Instagram,61.00,4.56,8.00,8.05,2.00,5.21,1.25,3.00,FALSE,TRUE,2.00,22.00,21.59,7.61
39.00,Female,Education,2.68,Telegram,53.00,7.09,4.27,3.04,7.00,4.82,0.53,6.00,TRUE,FALSE,1.00,24.00,9.46,2.52
25.00,Male,Health,2.10,Telegram,50.00,4.82,3.14,2.66,9.00,7.29,1.23,7.00,TRUE,FALSE,0.00,29.00,0.00,2.73
22.00,Male,Health,3.83,Telegram,66.00,8.53,7.05,6.08,4.00,7.01,0.90,10.00,TRUE,TRUE,1.00,31.00,7.59,4.50
26.00,Female,IT,4.18,Twitter,48.00,10.52,4.80,3.85,10.00,6.67,2.67,4.00,FALSE,FALSE,3.00,2.00,11.89,4.96
64.00,Female,Student,2.98,Twitter,55.00,9.19,5.92,5.35,10.00,7.75,1.09,9.00,TRUE,TRUE,2.00,2.00,0.00,5.31
45.00,Male,Unemployed,0.00,Facebook,69.00,4.40,6.18,5.84,6.00,5.11,1.67,10.00,TRUE,FALSE,2.00,18.00,14.10,6.06
63.00,Female,Finance,2.79,Instagram,55.00,6.58,4.91,4.48,5.00,7.08,0.81,6.00,TRUE,FALSE,4.00,29.00,20.82,6.08
21.00,Male,Student,0.00,Facebook,62.00,7.07,6.46,4.88,7.00,5.01,1.00,8.00,FALSE,FALSE,2.00,3.00,12.60,
41.00,Female,Education,1.39,TikTok,58.00,7.58,7.75,7.06,3.00,4.79,1.20,5.00,FALSE,FALSE,2.00,15.00,12.98,6.38
25.00,Female,Finance,3.38,Telegram,48.00,11.89,3.14,2.78,1.00,6.15,1.47,6.00,FALSE,TRUE,2.00,14.00,17.83,3.59
33.00,Male,Student,3.75,TikTok,56.00,5.89,4.43,4.57,10.00,7.05,2.40,7.00,FALSE,FALSE,5.00,6.00,0.00,
27.00,Female,Unemployed,0.08,Facebook,48.00,5.19,3.42,4.21,7.00,7.33,1.54,0.00,FALSE,TRUE,0.00,2.00,8.63,4.32
60.00,Male,Unemployed,3.86,Twitter,58.00,6.48,8.29,7.95,10.00,8.60,,10.00,TRUE,FALSE,1.00,22.00,15.69,
27.00,Male,IT,3.48,Instagram,53.00,5.34,6.13,5.70,6.00,7.87,,0.00,FALSE,FALSE,4.00,29.00,9.15,6.27
47.00,Male,Education,2.13,Facebook,67.00,5.90,8.37,7.63,1.00,6.96,0.91,0.00,TRUE,FALSE,3.00,9.00,9.08,7.00
47.00,Male,Education,4.71,Twitter,50.00,2.52,6.94,6.27,2.00,4.76,2.20,2.00,FALSE,FALSE,3.00,2.00,13.92,6.28
42.00,Female,Unemployed,5.62,Facebook,61.00,5.01,6.40,5.31,3.00,4.42,1.42,2.00,FALSE,FALSE,0.00,15.00,23.38,5.29
60.00,Female,Finance,4.71,TikTok,67.00,8.15,7.16,6.15,8.00,7.72,1.45,10.00,FALSE,FALSE,4.00,30.00,13.87,
64.00,Female,Health,3.17,Facebook,60.00,2.82,7.62,6.86,3.00,5.25,0.78,6.00,FALSE,FALSE,2.00,25.00,18.65,7.41
34.00,Male,Unemployed,1.59,Telegram,65.00,6.71,7.08,6.67,5.00,5.89,0.72,8.00,FALSE,FALSE,1.00,6.00,20.24,5.83
20.00,Male,Health,5.27,TikTok,67.00,9.04,3.90,3.45,2.00,10.00,0.74,3.00,FALSE,FALSE,2.00,19.00,8.84,3.15
64.00,Male,Finance,2.43,Twitter,49.00,9.35,7.05,7.70,6.00,7.46,1.09,0.00,TRUE,FALSE,3.00,1.00,2.64,8.78
63.00,Other,Unemployed,4.27,Instagram,59.00,5.72,8.79,7.93,7.00,6.54,0.87,5.00,FALSE,TRUE,3.00,19.00,0.40,8.14
57.00,Male,Student,4.33,Twitter,50.00,5.89,8.61,6.99,10.00,7.09,0.82,0.00,TRUE,FALSE,0.00,22.00,5.25,6.04
53.00,Female,Health,2.99,Instagram,51.00,6.92,8.81,8.03,6.00,9.12,0.73,10.00,FALSE,TRUE,3.00,8.00,17.05,7.91
27.00,Male,Education,5.70,TikTok,74.00,7.11,8.95,7.94,2.00,5.59,0.16,2.00,FALSE,FALSE,1.00,9.00,3.09,7.14
31.00,Other,Finance,0.00,Facebook,53.00,5.33,2.31,1.73,5.00,4.87,,7.00,TRUE,FALSE,2.00,21.00,5.99,2.94
25.00,Female,Education,3.78,Telegram,56.00,7.41,8.78,7.79,8.00,4.78,0.81,8.00,FALSE,FALSE,2.00,19.00,7.06,8.35
44.00,Female,Education,0.00,TikTok,75.00,5.96,3.69,3.90,3.00,7.67,1.71,0.00,FALSE,FALSE,1.00,24.00,10.18,4.27
54.00,Female,Unemployed,3.93,Facebook,62.00,5.56,3.02,3.03,3.00,6.09,1.31,6.00,FALSE,TRUE,1.00,23.00,14.77,3.53
39.00,Male,Finance,1.74,Instagram,58.00,6.75,4.92,4.52,8.00,8.30,1.26,9.00,TRUE,FALSE,0.00,18.00,0.00,4.03
19.00,Male,Student,3.01,Instagram,64.00,9.43,7.50,6.11,1.00,6.17,2.24,5.00,FALSE,FALSE,4.00,27.00,5.71,5.29
62.00,Male,Unemployed,2.26,Instagram,48.00,7.10,4.20,3.89,3.00,6.76,2.69,10.00,FALSE,TRUE,2.00,18.00,0.00,4.31
48.00,Female,Unemployed,4.08,Telegram,60.00,5.21,4.14,3.69,5.00,5.85,0.77,7.00,FALSE,TRUE,1.00,1.00,3.04,3.89
31.00,Male,Education,0.67,Telegram,53.00,3.83,8.80,8.64,1.00,7.11,,4.00,FALSE,FALSE,2.00,11.00,23.12,9.87
27.00,Male,IT,2.60,Facebook,49.00,8.91,6.32,4.98,4.00,5.01,1.40,8.00,TRUE,FALSE,0.00,19.00,5.73,5.52
47.00,Male,Unemployed,3.99,Twitter,52.00,6.34,4.64,3.17,10.00,7.80,1.56,5.00,TRUE,FALSE,2.00,4.00,15.16,4.35
53.00,Male,IT,6.88,Instagram,62.00,8.43,4.35,3.27,6.00,5.14,0.82,2.00,FALSE,FALSE,0.00,13.00,12.59,
64.00,Male,Finance,4.14,Twitter,75.00,7.46,5.39,4.25,1.00,4.86,0.36,2.00,FALSE,FALSE,4.00,9.00,6.59,4.83
57.00,Male,Finance,0.00,Telegram,62.00,6.54,8.75,7.40,9.00,6.69,0.38,1.00,FALSE,FALSE,1.00,24.00,14.12,8.07
32.00,Male,IT,3.99,Instagram,52.00,5.47,7.88,6.95,1.00,7.93,0.86,7.00,FALSE,FALSE,1.00,28.00,13.91,
44.00,Female,Student,16.32,TikTok,61.00,6.48,8.39,7.13,3.00,7.31,0.37,9.00,FALSE,FALSE,3.00,15.00,0.00,6.13
38.00,Female,Student,2.39,TikTok,59.00,6.97,4.90,4.50,8.00,6.32,1.76,6.00,FALSE,FALSE,1.00,3.00,4.71,5.14
37.00,Female,Unemployed,4.45,Facebook,63.00,5.49,6.67,5.86,6.00,7.79,1.17,1.00,FALSE,FALSE,0.00,27.00,7.48,4.79
52.00,Male,Student,4.32,Twitter,54.00,5.53,6.65,5.85,1.00,4.29,0.75,8.00,TRUE,TRUE,1.00,28.00,15.69,8.91
32.00,Male,Unemployed,0.86,Instagram,58.00,8.16,3.69,3.56,7.00,6.94,1.67,0.00,TRUE,FALSE,0.00,11.00,0.00,2.24
41.00,Female,Education,5.65,TikTok,45.00,8.59,6.76,6.31,9.00,6.53,0.00,10.00,FALSE,FALSE,1.00,24.00,6.78,6.38
53.00,Female,Education,0.85,Twitter,69.00,4.35,8.62,7.01,1.00,6.30,0.00,2.00,FALSE,FALSE,1.00,14.00,2.27,7.00
25.00,Male,Unemployed,5.52,TikTok,73.00,9.00,5.25,5.45,3.00,7.26,1.06,8.00,FALSE,FALSE,2.00,15.00,2.65,5.22
58.00,Female,Health,0.44,Instagram,60.00,5.50,8.68,8.48,3.00,6.46,1.49,0.00,TRUE,FALSE,2.00,6.00,4.27,8.52
53.00,Male,Student,1.63,Instagram,65.00,7.15,6.28,5.71,6.00,5.69,0.95,9.00,FALSE,TRUE,3.00,16.00,6.41,5.39
42.00,Female,Finance,2.76,Twitter,58.00,9.54,5.90,5.38,5.00,5.60,0.97,9.00,FALSE,FALSE,0.00,21.00,3.84,4.33
53.00,Male,Health,3.95,Telegram,61.00,12.00,2.78,2.75,3.00,6.42,0.13,10.00,FALSE,FALSE,1.00,18.00,0.00,2.74
28.00,Male,Unemployed,4.55,Facebook,64.00,6.88,3.43,2.70,2.00,4.31,0.48,3.00,TRUE,FALSE,4.00,8.00,16.96,4.05
33.00,Male,Unemployed,4.07,TikTok,49.00,7.33,8.38,7.63,3.00,8.36,1.24,3.00,TRUE,FALSE,4.00,5.00,9.99,7.16
59.00,Male,Student,1.46,Telegram,58.00,9.50,2.60,2.41,6.00,9.50,1.35,9.00,TRUE,FALSE,1.00,22.00,14.78,1.84
41.00,Male,Student,3.65,Twitter,71.00,7.16,5.07,4.33,3.00,8.34,1.89,1.00,FALSE,TRUE,4.00,17.00,0.04,4.58
34.00,Male,Student,1.98,TikTok,69.00,5.92,5.94,5.27,2.00,8.16,0.00,8.00,FALSE,FALSE,2.00,16.00,13.52,2.92
37.00,Male,IT,2.68,Twitter,60.00,5.20,5.41,4.28,8.00,7.50,1.18,9.00,TRUE,FALSE,3.00,7.00,3.10,4.41
39.00,Male,Finance,0.12,Telegram,65.00,4.09,6.33,4.45,3.00,5.91,0.76,5.00,FALSE,FALSE,4.00,6.00,18.76,6.34
23.00,Male,Unemployed,3.38,Twitter,66.00,4.68,7.34,6.83,9.00,7.54,0.62,4.00,TRUE,FALSE,3.00,13.00,6.73,7.53
31.00,Male,Unemployed,2.98,TikTok,51.00,1.64,6.66,6.50,2.00,6.74,2.40,0.00,FALSE,FALSE,0.00,27.00,6.14,7.27
28.00,Female,IT,2.33,Telegram,56.00,7.19,7.70,6.82,3.00,4.40,2.05,10.00,TRUE,FALSE,1.00,20.00,8.07,5.35
29.00,Male,Unemployed,0.00,TikTok,59.00,8.14,3.54,3.28,7.00,6.26,0.51,7.00,FALSE,FALSE,2.00,5.00,22.27,4.06
63.00,Female,Student,3.23,Twitter,74.00,9.04,3.47,2.71,2.00,6.24,,0.00,FALSE,FALSE,3.00,16.00,9.96,2.22
22.00,Female,Health,4.11,Facebook,51.00,6.17,5.94,5.60,4.00,7.63,,7.00,FALSE,FALSE,3.00,18.00,17.90,4.43
37.00,Female,Unemployed,3.73,TikTok,62.00,5.90,6.89,6.33,3.00,4.08,1.72,4.00,FALSE,FALSE,3.00,25.00,2.95,5.74
32.00,Male,Health,8.34,Twitter,52.00,10.30,4.09,5.06,3.00,3.94,1.78,7.00,TRUE,FALSE,2.00,22.00,0.00,
43.00,Female,Education,3.04,Facebook,48.00,7.97,5.48,5.39,5.00,8.91,1.15,5.00,FALSE,FALSE,2.00,28.00,10.88,6.64
50.00,Female,Student,3.45,Twitter,58.00,6.24,6.09,4.43,3.00,7.91,0.30,7.00,TRUE,TRUE,0.00,10.00,12.89,
65.00,Female,Finance,2.28,Telegram,53.00,6.02,8.32,7.58,7.00,5.76,0.08,5.00,FALSE,FALSE,3.00,22.00,9.24,
24.00,Female,IT,2.92,TikTok,55.00,5.82,7.43,7.10,4.00,7.07,0.46,2.00,FALSE,TRUE,2.00,21.00,0.00,7.58
39.00,Male,Finance,2.95,Telegram,60.00,5.95,6.77,5.26,2.00,5.31,1.20,2.00,FALSE,TRUE,5.00,20.00,16.44,4.12
65.00,Male,Health,3.22,TikTok,70.00,6.28,2.82,1.63,4.00,5.73,0.82,10.00,FALSE,FALSE,1.00,23.00,8.67,1.77
33.00,Male,Education,5.85,Instagram,55.00,5.81,8.75,6.52,1.00,5.44,1.59,1.00,TRUE,FALSE,4.00,5.00,9.68,7.68
51.00,Male,Student,2.93,Telegram,66.00,7.20,3.72,4.08,5.00,5.80,,6.00,FALSE,FALSE,0.00,5.00,5.68,3.02
27.00,Male,Education,3.19,Twitter,62.00,8.79,6.37,6.31,3.00,3.66,0.98,2.00,FALSE,FALSE,2.00,1.00,0.00,7.45
44.00,Male,Student,4.04,Facebook,59.00,7.28,3.13,2.44,9.00,7.75,0.64,9.00,FALSE,FALSE,1.00,23.00,7.28,0.53
45.00,Male,Finance,0.51,Facebook,52.00,8.28,4.51,4.53,6.00,6.02,2.16,8.00,TRUE,FALSE,4.00,29.00,3.03,6.20
26.00,Other,Unemployed,2.17,Twitter,51.00,9.29,7.96,6.39,1.00,7.47,0.49,6.00,FALSE,FALSE,3.00,29.00,7.77,6.27
24.00,Male,Finance,3.45,Telegram,52.00,6.47,5.24,4.72,8.00,3.66,0.49,8.00,FALSE,TRUE,1.00,30.00,6.75,5.40
